pdf_page,printed_page,blank_page,english_ocr_confidence,arabic_ocr_confidence,quran_references_detected,arabic_segment_count,transcription_text,arabic_text
70,,False,89.21,,,0,"Page 69 = ETERNITY
 Crew and robots wonder what has happened.
 COMMANDER MOSS
 Octa, check the nearest EPIR and
 report our position. 1 want to
 know where in the heavens we are,
 Kathleen, try to contact MCC at
 2242 as usual, Find out if they
 know anything,
 BIT~SEVENTY~SIX
 We probably know more than they. I
 remember it when you and 31
 organic matter aboard material-
 ized, Octa, Mu, and myself took
 over, and we informed MCC that you
 fellows had disappeared.
 COMMANDER MOSS
 (Looking at Kathleen)
 They must be worried = sick. At
 least tell them that we're alive
 and well, and lost in space,
 ‘Octa-Ohm-R clicks, clanks, turns his multi*heads, and manipur+
 lates some buttons and switches on his desk.
 Kathleen dues the same at her desk.
 OCTA-OHM-R
 We are exiting the sixth universe
 into the fifth universe.
 COMMANDER MOSS
 At least we're heading in the right
 direction.
 EXT. HYPERSPACE
 With all seven universes visible, camera zooms in on the
 innermost universe, heads for a group of stars, then brings a
 GIANT RED PLANET in view.",
71,,False,92.01,,,0,"Page 70 = ETERNITY
 INT. SATAN'S MANSION
 Huge square pillars as far as the eye can see line up SATAN'S
 awesome MANSION, dwarfing the huge creatures. A square opening
 at the top is the mansion‘s entrance/exit. Satan is holding a
 meeting with his assistants. He stands on a square marble dais
 addressing the fallen angels,
 SATAN
 If we prove to God that I am
 capable of ruling a dominion of my
 own, He will accept us back into
 His kingdom, and grant us a
 permanent dominion. This is
 absolutely our most precious chance
 to prove that we are right, that I
 am worthy of godhood,
 The earth belongs to me, and 1
 intend to make it a perfect place
 for my constituents; a perfect
 paradise,
 EXT; EARTH < DAY
 Camera travels across beautiful areas on Earth, showing serene,
 peaceful and breath-takingly beautiful scenes from Alaska,
 Colorado, Switzerland, and so on.
 Scenes of joy and happiness are provided through visits to
 Disneyland, Sea World, the Lippanzer Horses show at the Spanish
 Riding School of Vienna, the Moscow circus, and the final scenes
 of the Swan lake Ballet at Carnegie Hall. 1
 Slowly, camera shifts to Africa's famine-afflicted Sahil, showing
 CHILDREN starving and dying.
 EXT. SPACE + THE PLANET EARTH
 With the globe rotating in the center of the screen, camera 700MS
 IN on England,
 INT. STABLE ~ DUSK
 Beautiful HORSES are being taken to their individual box stalls.
 MEN and WOMEN are brushing the horses and checking on their food
 Supply, then everybody leaves.",
72,,False,92.14,56.83,,0,"Page 71 + ETERNITY
 Wall-mounted electric light sparks due to a short, causing fire
 to start. Fire is spreading towards the stalls.
 EXT. SPACE + THE PLANET EARTH
 From a CLOSE SHOT of the globe, camera zooms in on California.
 EXT. STREET ~ -DAY
 Family of THREE (FATHER, MOTHER, AND TEENAGE DAUGHTER) is leaving
 the house and getting in the family car. The leaves the
 garage, and on to the street.
 INT. AUTOMOBILE ~ MOVING SHOT - DAY
 Husband is driving, the wife is in the passenger seat, and the
 teen age daughter is in the back seat, leaning on the front seat,
 so her face is in the middle between her parents.
 DAUGHTER
 Mr, Eustice was so impressed, he
 gave me an “A plus.“ Just think,
 me getting an “A plus"" in algebra.
 The daughter caresses her father's shoulder lovingly,
 DAUGHTER
 I have to thank you again for
 helping me, Nad, Your
 old-fashioned algebra is a lot
 better than the new math.
 Mother looks at her daughter lovingly, then at her husband, then
 looks at the street ahead and screams,
 MOTHER
 My God, what is this man doing?
 Look out! Look out!
 EXT. STREET ~ DAY
 Helicopter shot shows the family’s car moving away from camera.
 Car is coming from the opposite direction, weaving into the
 left lane back and forth; obviously, a drunk driver.
 INT, DRUNK DRIVER'S CAR - MOVING SHOT > DAY",
73,,False,91.54,,,0,"Page 772 ~ ETERNITY
 THE DRIVER is very drunk, and the car is winding back and forth
 into the left lane at high speed. Through the windshield, the
 family's car is visible ahead, and a terrible crash is about to
 happen.
 EXT. THE PLANET EARTH
 The globe is shown in the center of the screen, rotating. Camera
 ZOOMS IN on Turkey.
 EXT. STREET ~ TURKISH VILLAGE - DAY
 Peaceful Turkish village is shown with CHILDREN playing soccer
 ball in the street,
 GIRLS are happily jumping rope, with two of them holding the ends
 of the rope, twirling it, while three girls go into the jumping
 area one at a time,
 Suddenly, the earth rumbles, the ground cracks open, the mud
 houses collapse, PEOPLE and CHILDREN are screaming and dying; an
 earthquake is in progress,
 FXT. SPACE - PLANET EARTH
 From a CLOSE SHOT of the rotating planet Earth, camera 70005 IN
 on Sydney, Australia.
 INT. HOSPITAL - DELIVERY ROOM ~ DAY
 A BABY 15 born. DOCTOR and NURSES are tending a MOTHER
 delivering a baby. The baby is born with a serious deformity.
 DOCTOR
 (Australian accent)
 I don't know how to tell you this,
 but
 MOTHER
 (Interrupting, in Austral-
 ian accent}
 Anything wrong, doctor?
 DOCTOR
 (Very sad)
 The baby legs are badly
 under+developed, Tt will",
74,,False,92.24,,,0,"Page 73 + ETERNITY
 never walk,
 Mother breaks into hysteric tears.
 EXT. SPACE + THE PLANET EARTH
 From a CLOSE SHOT of the planet Earth, camera ZOOMS in on the
 Indian sub-continent.
 EXT. INDIA - GANGES RIVER ~ DAY
 Thousands-of PILGRIMS are bathing in the river. Suddenly, a
 violent whirlpool occurs in the vicinity, sucking hundreds of
 people into the deep part of the river. Many people are
 drowning.
 EXT. SPACE + THE PLANET EARTH
 Camera zooms in on New York City.
 EXT. SUBWAY - NEW YORK CITY = RUSK
 A train is approaching the station. An FLNFRLY LANY is coming
 down the stairs into the subway.
 YOUNG HOODLUM follows her, strikes her from behind on the right
 side of her head, The woman falls down, and the young man
 snatches her purse, then run up the same stairs.
 PEOPLE IN THE SUBWAY gasp and come towards the woman to check on
 her. a
 EXT. SPACE + THE PLANET EARTH
 Camera zooms in on Germany.
 EXT. STREET ~ GERMANY ~ NIGHT
 Close shot of an apartment building, showing the figures of Tv)
 MEN and TWO WOMEN through a window.
 Closer shot of the window shows one man with a gun in his hand,
 The man with the gun appears to order the other man to put his
 hands up on the wall as he faces it. The mother and her daughter
 appear frightened,",
75,,False,92.15,,,0,"Page 74 = ETERNITY
 The man with the gun walks closer to the man facing the wall,
 raises his hand to strike the father with the butt of the gun.
 The daughter runs to the attacker, pulls his arm down, and
 appears to plead with him.
 The man cefrains from hitting the father, but turns around,
 threatens the mother and her daughter with the gun, orders them
 to tie up the man, then herds them out of the room.
 INT. SATAN'S MANSION
 Satan is again conferring with his assistants. He is raging mad,
 SATAN
 You are not helping me at all. In
 fact, you are making me the
 undisputed king of chaos. Look at
 my dominion .and my constituents;
 total chaos, total chaos,
 If I am to prove my competence 25 ©
 god, we have to double, and triple,
 our efforts to prevent these
 disasters. We still have a chance
 to prove that I am worthy of
 godhood.
 My agreement with God stipulated
 that He shall not intervene in my
 kingdom or with my constituents,
 and I shall not interfere with His
 Devoted constituents. I cannot ask
 for His help. I must prove my
 competence on my own.
 1 want you to scatter, right now,
 and prevent all disasters, Very
 constituent in my kingdom must be
 perfectly healthy, wealthy, and
 happy.
 EXT. SATAN'S RED PLANET
 Satan and his assistants swoop out of their planet towards the
 planet Rath. As they approach the Farth, they shrink in size to
 approximate human proportions,
 They are shown trying to prevent all the disasters mentioned
 above. .",
76,,False,91.52,,,0,"Page 75 > ETERNITY
 EXT. BRITISH RANCH - NIGHT
 Stable is on fire, The horses are NEIGHING, kicking, and trying
 to break out of their stalls, Fire is catching up with some
 horses, getting very close to three of them,
 FIRE TRUCK arrives at the ranch, sounding its SIREN. FIREMEN
 rush out carrying their hoses.
 EXT. SPACE
 ONE OF SATAN'S ASSISTANTS swoops down to the earth, flying from
 Satan's mansion, through thousands of stars and planets. When
 the Farth becomes visible from his POV, he is shown shrinking in
 size as he darts into the earth without stopping. He (5 shown
 heading for England, then zeroing in on the burning stable.
 EXT. RANCH <- NIGHT
 Satan's assistant arrives at the ranch. Flames are shooting out
 of part of the stable. He helps put out the fire; he turns the
 fire hydrant, on, then rushes into the stable, right through the
 flames, opens up the stalls, leads some horses out, and lets them
 loose,
 The firemen are busy putting out the fire, totally oblivious to
 Satan's assistant. Three horses are shown dead.
 EXT. SPACE
 ANOTHER ONE OF SATAN'S HELPERS swoops down from space. He flies
 from Satan's mansion, through thousands of stars, until the solar
 system, then the Planet Farth are visible {his POV). Camera
 ZOOMS in on Earth to show California, Satan's assistant shrinks
 in size as he darts towards California.
 INT, DRUNK DRIVER'S CAR ~ MOVING SHOT ~ DAY
 Satan's assistant flies into the car in his miniaturized size,
 and is shown holding the steering wheel along with the drunk
 driver, But the car swerves into the left lane and crashes
 head-on with the family's car. Satan's assistant wraps himself
 around the Gcunk driver to protect him. There is a tremendous
 impact.
 EXT. STREET ~ CRASH SCENE ~ DAY",
77,,False,91.48,69.97,,0,"Page 76 <- ETERNITY
 The two cars are a total wreck. Drunk man opens his door and
 steps out of his car, without a scratch. The three passengers in
 the family car are in bad shape, bleeding all over the car's
 interior.
 Ambulance sirens SOUND, and POLICE arrives on the scene.
 PARAMEDICS work on the family car's passengers,then carry the
 three victims out of the car,
 Qne paramedic approaches a POLICEMAN,
 PARAMEDIC,
 We've got a woman here with no
 vital signs, Code 90.202 Can you
 call dispatch to send a hearse?
 The policeman heads for his car, takes out his intercom and
 speaks into it. The paramedics carry the father and teen age
 daughter on stretchers, and put them in the ambulance.
 INT. HOSPITAL - EMERGENCY ROOM — DAY
 The paramedics arrive into the emergency room pushing the two
 stretchers carrying the man and’ his daughter. DOCTORS and NURSES
 rush to examine them, 1
 FIRST DOCTOR
 (Examining the girl)
 Get her to X-Ray, immediately,
 Nurses push the stretcher with girl out of the emergency room,
 SECOND DOCTOR
 (While examining the man)
 Internal bleeding. Severed aorta.
 Take him to operating room number
 4 9
 Nurses rush the man's stretcher out of the emergency room,
 INT. HOSPITAL ~ X~RAY ROOM - DAY
 Doctors are looking at X-Ray pictures on wall viewer. The
 pictures show a human neck,
 DOCTOR
 (Pointing at X-ray
 pictures)
 She has several compound cervical",
78,,False,93.01,,,0,"Page 77 - ETERNITY
 fractures,
 OTHER DOCTOR
 (Very sad)
 Quadraplegic, at the very best.
 EXT. SPACE
 ANOTHER ASSISTANT OF SATAN swoops down from space, After flying
 from Satan's mansion, through thousands of stars, the solar
 system, then the planet Farth become visible from his Pov,
 Without stopping he shrinks in size as he heads for the planet
 Each. Camera highlights the Indian subcontinent from space,
 Satan's assistant swoops into India.
 EXT. INDIA - GANGES RIVER ~ DAY
 People are drowning as Satan's assistant swoops in. He plunges
 into the river and starts to save a few people, carrying three or
 four people at a time, and putting them on shore. He is frantic+
 cally trying to save all the people, but many people die.
 Camera scans the area, showing many people drowning and getting
 swept away into the whirlpool. Satan's assistant continues his
 attempts, but is overwhelmed by the task,
 EXT. SATAN'S PLANET - SATAN'S MANSION
 Satan is holding a meeting with his assistants in their awesome
 mansion,
 SATAN
 We are still falling short of what
 we want to accomplish. 1 must
 insist on exerting far more effort
 and alertness towards keeping the
 planet Earth and its inhabitants
 perfectly safe and happy. There
 are still many diseases, many
 accidents, and a lot of starvation
 there. With more organization and
 perseverance, we can eliminate all
 these deficiencies.
 One of the creatures raises his hand, seeking to speak. Satan
 nods to give him the floor, calling him FALTA~OOS.
 FALTA~OOS
 I wish to alert this conference to",
79,,False,89.35,,,0,"Page 78 + ETERNITY
 another danger. There seems to he
 a@ religious awakening throughout
 the Farth. If all the people
 believed in God, we will have no
 constituents, and this would be our
 biggest failure, We cannot take
 care of our dominion if we lose our
 constituents,
 SATAN
 This is an extremely important
 point Falta-oos. The only way I
 can keep my constituents in my
 kingdom is to prevent them from
 recognizing God as absolute
 sovereign. They must either
 disbelieve in the existence of God
 outright, or set up idols besides
 him, Are there any suggestions
 towards keeping the people from
 recognizing God?
 FALTA-OOS
 One of our most effective
 techniques so far has been to give
 God, his messengers, and = his
 scriptures a bad name. There is a
 lot of religious unrest in Iran,
 Ireland, and some other places
 right now, this presents a
 wonderful opportunity to smear
 God's name real good, God has
 allowed us total freedom to prove
 that the human being cannot
 recognize Him alone as Lord, and we
 better take advantage of this
 respite,
 SATAN
 Wonderful idea Falta-oos, wonder=
 ful, Will you take charge of the
 Iranian situation? I will appoint
 others to carry out a complete
 plan.
 FALTA-O0S
 With pleasure, mighty Satan, with
 pleasure!
 EXT. TEHRAN ~ STREET ~ DAY",
80,,False,92.21,,,0,"Page 79 = TRINITY
 Noisy demonstration is shown with the crowd carrying pictures of
 Khomeini. In the midst of obvious anarchy, a mood of victory
 dominates. The crowd burns effigy's of the Shah and Jimmy
 Carter, and burn an American flag.
 INT. IRANIAN COURT - DAY
 TWELVE people are shown in a cage inside the courtroom, including
 three children, six women, and three men. A JUDGE wearing a
 black turban and the flowing robe of Iranian clergymen is sitting
 at a podium,
 The accused are being defended by a LAWYER dressed in western
 Clothes, suit and tie. SPECTATORS sitting in the court room
 represent an Iranian crowd with the typical mixture of western
 and Iranian attire. Some women among the spectators are crying.
 LAWYER
 (Frustrated, yelling)
 How can you condemn these people to
 death for alleged minor sex crimes?
 Even the children...
 JUDGE
 (Interrupting. Leaning
 forward}
 This is God's law. Prostitutes,
 homosexuals, and perverts shall he
 stoned to death. Mercifully, we
 will not stone them to death; the
 firing squad will end their sinful
 life this afternoon,
 LAWYER
 The Koran is God's book, and it
 states specifically that sex
 offenders shall NOT be killed.
 JUDGE
 The Koran is not everything, In
 fact, the prophet said that
 tradition shall abrogate Koran.
 LAWYER
 Did you hear the prophet say that?
 You are killing these innocent
 people on the basis of hearsay.
 EXT. TEHRAN ~ CITY SQUARE + DAY",
81,,False,92.45,,,0,"Page 80 + ETERNITY
 The twelve people sentenced to die are tied to twelve poles in
 the square. Firing squad of TWENTY FOUR SOLDIERS is poised with
 the guns pointed at the twelve victims. CROWN is gathering and
 looking with great curiosity. Commanding officer gives the
 signal, and the guns fire.
 CLOSE SHOT shows 311 twelve people collapsing as the blood gushes
 out of their chests.
 FULL SHOT of the whole square shows the crowd cheering and
 yelling “Allahu Akbar."" ~
 EXT. SPACE + THE PLANET EARTH
 Camera zooms in on Northern Ireland.
 INT. PUR - NIGHT
 fhe mood is festive and there are SOUNDS of PEOPLE drinking and
 singing throughout the pub, A television is BROADCASTING THF
 NEWS behind the BARTENDER, but no one is paying attention to it.
 SOME PEOPLE are throwing darts.
 INT, PUB + NIGHT
 Full shot of the pub is followed by a zoom in on the television
 screen broadcasting the news.
 TV ANNOUNCER
 (On the screen)
 A bomb exploded in the midst of
 Christmas shoppers . today at
 London's Harrods Department Store.
 Six people were killed, and
 fourteen wounded.
 Camera ZOOMS away and the voice of the Tv announcer fades away.
 ANGLE ON the door of the pub. A man walks in with a brief case
 in his hand. He passes by the camera,
 CU - BRIEF CASE
 Full shot of the pub shows the man with the brief case sitting at
 the counter, putting the brief case next to his stool, ordering a
 drink, finishing it as he looks around at the joyous and
 oblivious crowd. He walks out of the night club without his
 brief case,",
82,2,False,90.71,27.19,,0,"Les)
 2. = ETERNITY
 2


 ce
 CU ~ BRIEF CASE NEXT TO STOOL
 EXPLOSION.
 EXT. SPACE + THE PLANET EARTH
 Camera zooms in on Boston
 HELICOPTER SHOT of a building that may be identified as a church,
 synagogue, mosque, or temple. Camera zooms non the building,
 then through the wall to the interior,
 INT. CHURCH = DAY
 FULI. SHOT of church shows PREACHER giving a sermon at the podium,
 erie PARISHIONERS are listening intently.
 PREACHER .
 God wants us to be as perfect as He
 is, but He knows that it is
 impossible. We are basically
 sinners. We have to fall in sin.
 It is human nature, And this is
 where God's mercy comes in. He is
 the forgiver, the most merciful.
 If we fall in sin, make a mistake,
 then turn to Him, apologize, and
 repent, His forgiveness is
 absolutely guaranteed,..
 Camera ZOOMS away to a LONG SHOT, as the preacher's voice fades
 away.
 6
 EXT. CHURCH DOOR + DAY
 Parishioners are leaving the church, shaking hands with the
 reacher on their way out. A WOMAN comes out of the church
 towards the preacher, her face filled with sadness, followed by
 RER HUSBAND. She shakes hands with the preacher, then asks him
 as she holds his hand,
 WOMAN
 Reverend mobile, my daughter died
 this morning while playing. Heart
 failure...
 She breaks down in tears, pulls her hand out of the preacher's
 hand to take a napkin from her purse, wipes her tears, then",
83,,False,92.24,72.91,,0,"Page 82 - ETERNITY
 continues her talk.
 WOMAN
 My question is, why? Why? What
 kind of God would allow things like
 that?
 The husband steps forward, puts his hand lovingly on his wife's
 shoulder, as he fights back the tears himself, and both of them
 look at the preacher awaiting his answer.
 PREACHER
 (Look ing guilty and
 embarrassed)
 Mrs. Thompson, I want you to know
 that God is weeping with you right
 now. God does not think it is fair
 either. He wants very much to see
 everyone of his creatures healthy,
 wealthy, and happy. But he just
 can't do it. He loves you ...
 Camera zooms out, Showing a helicopter shot of the church with
 the preacher talking to the Thompsons, and the parishioners
 getting in their cars and leaving.
 Camera continues to ZOOM AWAY to show Boston fading away, ‘then
 the whole planet Earth,
 EXT. SPACE + SATAN'S PLANET
 Satan whisks out of his planet towards the solar system.
 His POV shows his flight towards the solar system, then towards
 the Planet Earth, until a FULL shot of the Farth fills the
 screen,
 EXT. SPACE + THE PLANET EARTH
 Satan appears almost as big as the Planet Farth. When he
 approaches the Earth, he shrinks in size while flying. Camera
 continues to zoom in onthe Earth, then shows Satan in his
 reduced size swooping into Boston.
 The church is shown with the parishioners still leaving. The
 Thompsons are no longer there.
 EXT. STREET - DAY",
84,,False,92.87,,,0,"Page @3 < ETERNITY
 FULL SHOT of the church shows the parishioners leaving, and the
 preacher still greeting them at the door as they leave. Satan
 lands in the church's parking lot, then heads for the preacher,
 obviously intending to hurt him, AN ANGEL, same size as Satan,
 appears and stands in Satan's way. The people are totally
 oblivious, as if Satan and the angel are invisible.
 ANGEL
 You can't touch him Satan.
 Remember your agreement? God does
 not intervene in your constituents’
 affairs, and you can't touch God's
 people.
 SATAN
 {Very angry)
 This preacher is not one of God's
 people. He doesn't even recognize
 God's omnipotence. Didn't you hear
 him say that God is weeping and
 helpless? This man is mine. Out
 of my way. You're the one who is
 breaking the agreement.
 ANGEL
 Sorry, Satan, you can’t touch him,
 Satan projects all six wings, fires up all four power belts, and
 takes off in a huff, magnifying in size as he flies towards
 hyperspace.
 EXT. SPACE
 Satan is shown taking off from the Planet Farth. Camera zooms
 away to show him exiting the solar system at an incredible speed.
 EXT. SPACE
 The solar system fades away, and Satan diminishes into 3 streak
 of light with a bluish flaming tail, Satan appears like a
 shooting stay heading upward, in the midst of a star-studded
 black sky.
 Camera continues to ZOOM AWAY until all seven universes are
 visible. The innermost universe is full of bright stars, but not
 the other six universes. Satan approaches the outer limit of the
 innermost universe.
 CU SATAN'S FACE",
85,,False,90.76,,,0,"Page 84 = ETERNITY
 He is angry and flying at incredible speed, Camera 700105 AWAY to
 show SIX ANGELS waiting for Satan flying towards them far, fac,
 away,
 FIRST ANGEL
 At this speed, he's going to
 transgress his limit. We can't
 allow him into the second universe,
 SECOND ANGEL
 Fire!
 The six angels fire a barrage of laser beams, meeting just ahead
 of Satan, and exploding in a fountain of laser beams and a
 deafening bang.
 Satan's power belts swivel to the braking position, He stops
 just short of the explosion area, retracts his wings, then yells
 at the six angels.
 SATAN
 I will take this matter all the way
 to the seventh universe, if I have
 to. This is a serious “breach of my
 agreement with God, That preacher
 belongs to me.
 FIRST ANGEL
 You know as well as we do that you
 are confined to the innermost
 universe until the test is over,
 SATAN
 fhe test is over. If you take my
 constituents away, there will be no
 test, The preacher is mine.
 An angel appears far away in the horizon speeding towards the
 ether angels as they argue with Satan,
 ARRIVING ANGEL
 Let him have the preacher. Satan
 is right; the preacher has failed
 to recognize God's omnipotence,
 All Satan‘s excuses must be
 nullified, The preacher belongs to
 him,
 SECOND ANGEL
 (Looking at Satan)
 What a cry baby!",
86,,False,93.5,57.56,,0,"Page 85 * ETERNITY
 Satan spreads his wings, fires up his power belts, and darts back
 towards the planet Farth.
 INT, LIVING ROOM = EVENING
 The preacher is sitting on a sofa, reading a book. His wife is
 sitting on the other side of the sofa, obviously in her eighth
 month of pregnancy, She is knitting something for the expected
 baby as the family watches TV.
 A miniature replica of Satan, about the size of a man, enters the
 room through the wall, stays near the -wall behind the couple,
 then a misty material streams out of Satan towards the wife,
 enters her body, and heads for the fetus inside of her. An
 picture shows Satan's hands fiddling with the fetus,
 INT. HOSPITAL + DELIVERY ROOM - DAY
 The preacher's wife is giving birth to her baby. DOCTOR AND
 NURSES are busy, while the preacher holds his wife's hand. The
 baby is born crying. .The preacher smiles at his wife with great
 love and admiration. The doctor approaches the preacher and
 whispers in his ear.
 DOCTOR
 It's a hoy, but, I am sorry, he's
 got Down Syndrome.
 EXT. SPACE + THE PLANET EARTH
 From outer space, the camera ZOOMS IN on South America, down to a
 dirt road in the country side of Central Argentina, where a van
 is shown as the only vehicle on the road. 1
 INT, VAN ~ MOVING SHOT DAY
 NUN is driving the van. THREE OTHER NUNS are passengers; one
 in the front seat with the driver, the others in the back seat.
 All four nuns are wearing the distinctive nuns' attire,
 EXT, ARGENTINA ~ COUNTRYSIDE - DAY
 The land is barren and desolate, the road narrow. Up ahead, off
 the road, an old shabby barn is barely standing. THREE UNIFORMED
 SOLDIERS appear standing in the middle of the road, signaling the
 van to stop.",
87,,False,92.69,,,0,"Page 8A = TRINITY
 INT. VAN ~ MOVING SHOT ~ DAY
 The soldiers are visible through the windshield, waving the van
 down, The nun at the wheel starts to push the brakes, as the nun
 sitting next to her asks.
 NUN
 Are these rebels or government
 soldiers?
 DRIVER
 (Pushing the brakes)
 They are wearing government
 uniforms, but you never know.
 The van comes to a stop where the soldiers are standing. One
 soldier approaches the driver's door, opens it violently and
 yells in Spanish (English subtitles).
 SOLDIER
 Where are you going?
 DRIVER
 We're going to Rio Cuarto,
 SOLDIER
 (Waving his rifle)
 Step out. All of you.
 DRIVER
 We have nothing to do with your
 politics or your war. We're
 serving God.
 The nuns step out of the van. The soldiers push them and shove
 them with the rifle butts, herding them towards the old barn.
 EXT. SPACE ~ INNER UNIVERSE BORDER
 Satan is Shown at the outer boundary of the innermost universe,
 arguing with four angels (border guards).
 SATAN
 (Very angry)
 Do I have to protest every day?
 This is an unfair test. The four
 nuns clearly belong to me; I have
 to have them, oc consider the test
 null and void,",
88,,False,91.92,0.78,,0,"Page R27? ~ ]
 ANGEL
 These nuns are dedicated to serve
 God, and you know the rules. You
 can never touch God's people, or
 afflict them with any ham. The
 angels will continue to protect
 God's people, and there is nothing
 you can do about it.
 Two angels appear far away in the horizon, speeding towards Satan
 and the other angels.
 7 ARRIVING ANGEL
 {Addressing the four
 angels)
 We are here to convey God's decree
 that any human being who exhibits
 the slightest compromise of God's
 oneness and absolute sovereignty
 shall belong in Satan*s kingdom,
 Satan's excuses must be nullified.
 These nuns do idolize Jesus, Mary,
 and a whole bunch of dead or even
 non-existent saints. The © nuns
 Definitely belong to Satan.
 Satan appears triumphant, With a pleased expression on his face,
 he projects his wings, fires up his power. belts, and darts back
 towards the planet Earth.
 INT. ARGENTINA ~ COUNTRYSIDE + BARN > DAY
 The soldiers herd the four nuns into the barn, pushing them
 mercilessly,
 ANGLE ON one soldier and one nun. The soldier forcibly raises
 the nuns arms up, then fondles her as if to search for weapons
 under her uniform. The nun tries to push his hands away, but he
 raises her arms up again, then pulls the front of her habit,
 tearing it, and exposing her breast,
 EXT. ARGENTINA ~ COUNTRYSIDE = DAY
 Helicopter shot of the barn 20015 AWAY. As the barn diminishes
 away, two gun shots ring out of the barn. Camera continues to
 ZOOM AWAY until the whole planet FRarth is visible.
 EXT. HYPERSPACE",
89,,False,89.14,,,0,"rage PR + TRINITY
 Camera continues to ZOOM AWAY until all seven universes are
 visible, then ZOOMS IN on the border between the first universe
 and the second universe.
 A bright dot appears in the second universe, heading towards the
 outer boundary of the innermost universe.
 Camera ZOOMS IN on the traveling Got, and spaceship “Fternity""
 comes into focus.
 INT. SPACESHIP ~ CONTROL ROOM
 FULL SHOT of the control room shows all crew members in their
 stations. Camera zooms in on the odometer at Mike Rarakat's
 Desk. The Odometer reads 28,54%,551,8765 YEARS.
 CU - CALENDAR GAUGE reading AD5
 Octa+-Ohm-R clicks, clanks, turns his multi head, then manipur>
 lates a number of knobs and switches.
 OCTA=OHM=R
 We're approaching the innermost
 universe.
 RAYMOND CATTON
 Strange; with a billion galaxies
 still between us and the Farth, I
 feel like saying,""We've come home.""
 COMMANDER MOSS
 You've uttered a magic word,
 Kathleen, contact MCC and tell them
 we're back in our universe. Jane,
 Ray, Octa, maximize speed,
 JANE ANDERSON
 Commander, 1 am afraid we may be a
 few years late when we arrive at
 Cape Canaveral. We have more than
 25 billion light years to go, and
 the calendar is already reading
 1995 AP.
 COMMANDER MOSS
 1 tend to share your pessimism,
 Jane.
 JANE
 (interrupting)
 It is not pessimism, it's realism,",
90,,False,91.49,,,0,"Page 89 + ETERNITY
 Unless we discover some kind of a
 short cut or something,
 Jane turns her attention to her instruments, manipulating a few
 controls.
 ANGLE ON Octa-Ohm-R as he manipulates his buttons and knobs.
 ANOTHER ANGLE ON Ray as he fiddles with his instruments.
 EXT. HYPERSPACE
 CLOSE SHOT of “Eternity"", then camera ZOOMS OUT until the
 spaceship becomes a dot. Eternity is shown crossing the
 boundary into the innermost universe.
 INT, SATAN'S MANSION.
 FULL SHOT of Satan's mansion shows him holding a conference with
 his assistants.
 SATAN
 I am very pleased. All reports so
 fac confirm that thé human beings
 have failed to recognize God and/or
 his qualities. The last report is
 now due from YUWA~KEEM.
 Camera zooms out to show Satan looking to the left side, where
 one of Satan's assistants stands up.
 SATAN (V.0.)
 Yuwa-keem, you're 15 charge of
 Australia and Southeast Asia, What
 good news do you have?
 YUWA>KEEM
 I have good news indeed, mighty
 Satan. There is not a Single human
 being in my area who belongs in
 God's kingdom,
 The crowd of Satan's assistants cheers loudly. The devils are
 shown laughing, slapping each other on the backs, raising their
 fists in the air, and dancing with joy.
 Satan stands up, spreads his wings, fires all his power belts,
 and darts away.",
91,,False,92.08,51.3,,0,"Page 96 = ETERNITY
 EXT. SATAN'S PLANET
 With Satan's red planet filling the picture, Satan flies out of
 the square opening at the top, Camera ZOOMS in on his face that
 is full of joy.
 SATAN
 (Yelling)
 They are all mine. Y have proved
 my point. Not a single human being
 can worship God alone. They have
 to have idols, other gods besides
 God, Ha...Ha...Ha...Ha. .
 Camera zooms out to show Satan turning upward towards the outer
 boundary of the innermost universe. He is speeding towards the
 border. A mass of laser beams shoots out of the horizon, meeting
 just ahead of Satan, and exploding into a giant fountain of fire.
 Satan puts on his brakes, retracts his wings, and turns off his
 power belts. He stops just short of the border, then yells.
 SATAN
 Make me a god with you. You need
 me. I have proved it. Not a
 single human being can recognize
 you alone, without idols, partners.
 The Muslims idolize Muhammad and
 his family; the Buddhists have
 Geified Buddha; the Christians
 worship Jesus, Mary, anda myriad
 of saints; the Jews idolize their
 Talmudic scholars; the Hindus have
 many, many gods, The majority of
 humans don't even know you exist.
 Make me a god with you.
 EXT. SPACE
 Eternity is now flying in a sea of stars and galaxies.
 Pov “Eternity"". Whisking across the milky way galaxy, with the
 stars around us turning into luminous streaks, The Solar System
 comes into view.
 INT. SPACESHIP ~ CONTROL ROOM
 FULL SHOT shows the crew at their stations, and the main
 viewscreen showing the solar system from Eternity'’s POV.
 CU ODOMETER",
