document_slug,document_title,pdf_page,printed_page,blank_page,english_ocr_confidence,arabic_ocr_confidence,quran_references_detected,arabic_segment_count,transcription_text,arabic_text
the_computer_speaks,The Computer Speaks: God's Message to the World,196,192,False,63.36,32.67,77:8; 9:28; 26:33,0,"PAGE 192
 THE INTERLOCKING INITIALS HA (HD, TTA HA CTT.H.>, TTA SEEN )77.8.(‏
 AND TTA SEEN MEEM (TT.S.M.> OF CHAPTERS 19, 20, 26, 27, AND 8‏
 ¢3) CHAPTER 26; THE INITIALS TTA SEEN MEEM (TT.S.M.>
 See tier eee eat tire time يي‎ يي ert tet r esd
 (PRGE 18 OF 15)
 VERSE NO, TTA SEEN MEEN
 TOTAL FROM PAGE 9: 28 92 381
 181
 1 2
 162
 3 2
 183
 3 2
 184
 8 1
 165
 1 3
 86 3
 166
 167
 3 3
 168
 8 3
 169
 8 4
 190
 8 4
 191
 8 1
 192
 8 1
 193
 8 1
 194
 8 2
 195
 1 1
 197
 1 4
 198
 8 1
 199
 6 4
 200
 1 2
 201
 6 2
 202
 8 2
 86 1
 203
 204
 1 8
 205
 1 2
 206
 6 3
 207
 8 4
 208
 8 3
 209
 6 2
 86 1
 218
 211
 1 3
 212
 1 3
 213
 8 3
 215
 6 4
 216
 6 3
 217
 6 1
 218
 6 1
 219
 1 8
 228
 1 2
 221
 8 2
 222
 8 1
 223
 1 2
 224
 6 1
 225
 8 3
 226
 8 2
 227
 1 8
 TOTAL! CHAPTER 26: 33 94 484
 CONTINUED ON PAGE 11>",
the_computer_speaks,The Computer Speaks: God's Message to the World,197,193,False,66.59,44.49,,1,"PAGE 193
 Peeritrrestetttrrrrrtrer ttt ttr terry ا‎
 THE INTERLOCKING INITIALS HA CH), TTA HA (TT.H.?, TTR SEEN (TT.S.>
 AND TTA SEEN MEEM (TT.S.M.> OF CHAPTERS 19, 2@, 26, 27, AND 28
 (4) CHAPTER 27; INITIALED WITH TTA SEEN (TT.S.>
 Pertttrerrerirrerirteett term tet tt ا‎
 (PAGE 11 OF 15)
 VERSE NO. TTA SEEN
 0
 8
 0
 H‏
 24
 8
 8
 TOTAL THIS PAGE:
 (CONTINUED ON PAGE 2>","هوق و ههه ههه ه هه ههه © سه سه © © وه ير مر مر شمر يو مر مره هم مره ترم مره تون مره هاعر
م م ROR‏ و ع PEER‏ ون MN‏ مل عاج ساسم زم وم ان شب سو ون وم شر ايع مر وم شل إن شرج ون شر وعم سو لسو"
the_computer_speaks,The Computer Speaks: God's Message to the World,198,194,False,68.97,28.5,21:5; 11:78,1,"PAGE 194
 EEA EEE AE REAR EERE EEE EEE EEE ERE REL EEE SELA REESE ESSERE EELS EERE
 THE INTERLOCKING INITIALS HA CH), TTA HA CTT
 Hey
 TTA SEEN
 21.5.١
 AND TTA SEEN MEEM (TT.S.M.> OF CHAPTERS 1
 20,
 26,
 27,
 AND 28
 (4) CHAPTER 27
 INITIALED WITH TTA SEEN (TT.S,>
 (PAGE 12 OF 15>
 VERSE NO.
 TTA
 SEEN
 63
 8
 1
 64
 6
 1
 65
 8
 1
 68
 1
 1
 69
 8
 1
 72
 8
 2
 73
 8
 1
 25
 8
 1
 76
 8
 1
 80
 8
 2
 81
 8
 2
 82
 8
 1
 84
 1
 8
 85
 1
 a
 86
 86
 1
 87
 8
 1
 88
 8
 2
 89
 8
 1
 90
 8
 1
 91
 8
 1
 92
 8
 1
 93
 8
 1
 TOTAL THIS PAGE:
 TOTAL FROM PAGE 11: 78
 TOTAL; CHAPTER 27: 94
 TOTALS SO FAR
 HA TTA SEEN
 CHAPTER 19 175 - -
 CHAPTER 26 251 28 -
 CHAPTER 26 - 33 34
 CHAPTER 27 - 27 34
 88
 (CONTINUED ON PAGE 3>",ع ع يي يي يي يي يي ييه
the_computer_speaks,The Computer Speaks: God's Message to the World,199,195,False,67.4,44.4,,0,"PAGE 195
 Perrerrerrerrttrrrerrrrrtttttttttrrrrtrt ttt 39
 THE INTERLOCKING INITIALS HA CH?, TTA HA (TT.H.2, TTA SEEN CTT.S.)
 AND TTA SEEN MEEM (TT.S<M.)? OF CHAPTERS 15, 26, 26, 27, AND 8
 (5) CHAPTER 28; INITIALED WITH TTA SEEN MEEM (TT.S.M.>
 Prrrererrevrrrrerrtcrrrrrrrrtrrtrrtttrrrrts titi tilt ire river
 (PAGE 13 OF 15)
 VERSE NO. TTA SEEN MEEM
 1
 1
 8
 1
 4
 1
 80
 2
 0
 1
 1
 8
 8
 8
 2
 2
 1
 8
 4
 3
 2
 0
 م
 3
 5
 3
 1
 2
 2
 1
 8
 4
 1
 1
 3
 1
 2
 3
 1
 1
 1
 8
 8
 8
 TOTAL THIS PAGE:
 (CONTINUED ON PAGE 3>",
the_computer_speaks,The Computer Speaks: God's Message to the World,200,196,False,59.12,35.87,,0,"PAGE 196
 EERE REA ERE E EAE RENEE SERVE E EEE CAREER EE EERE EE ERE
 THE INTERLOCKING INITIALS HA CH), TTA HA <TT.H.>, TTA SEEN (TT.S.>
 AND TTA SEEN MEEM (TT.S.M.> OF CHAPTERS 19, 20, 26, 27, AND 8
 (5) CHAPTER 28; INITIALED WITH TTA SEEN NEEM (TT.S.M.>
 “PAGE 14 OF 15)
 VERSE NO.
 TTA SEEN NEEM
 55
 44 258
 TOTAL THIS PAGE:
 58 202
 TOTAL FROM PAGE 13:
 TOTAL OF CHAPTER 28:
 102 460
 «CONCLUSION ON Page 15>",
the_computer_speaks,The Computer Speaks: God's Message to the World,201,197,False,70.02,61.2,,0,"PAGE 197
 irritrertttrrrrrerritttttrtttrrttertrreetrttttietrrrr rer rose
 TTA HA CTT.H. 2
 TTA SEEN (TT.S.)
 THE INTERLOCKING INITIALS HA CHD,
 AND TTA SEEN MEEM (TT.S.M.) OF CHAPTERS 19,
 28,
 26,
 27,
 AND 28
 FREER REESE EEE ا‎ EE EERE EEE EER ER EE EEE REE RENEE ERE
 (PAGE 15
 عم )15
 CONCLUDE
 ON
 THE TOTAL FREQUENCY OF OCCURRENCE OF THE QURANIC INITIALS HA CH),
 TTA ¢T>, SEEN (S$), AND MEEM (M> IN CHAPTER 19 (HAD, CHAPTER 20
 (TTA HAD, CHAPTER 26 (TTA SEEN MEEM>, CHAPTER 27 (TTA SEEN), AND
 CHAPTER 28 (TTA SEEN MEEM>
 HA TTR SEEN MEEM
 CHAPTER 19 175 - - -
 CHAPTER 20 251 28 - -
 CHAPTER 26 - 33 94 484
 CHAPTER 27 - 27 94 -
 CHAPTER 28 - 19 102 460
 426 167 298 944
 GRAND TOTAL OF THE 4 INITIALS = 426+107+296+944 = 1767 - 3",
the_computer_speaks,The Computer Speaks: God's Message to the World,202,198,False,90.97,43.26,,1,"PAGE 198
 A عم‎
 SUMMARY AND CONCLUSIONS
 2000
 )1( THE SIMPLE PHYSICAL FACTS.‏
 XXXXKKRAAAAXAXAXAAAKARARAKKKKKK
 THIS OVERWHELMING QURANIC MIRACLE, PROVING BEYOND DOUBT THE
 DIVINE SOURCE OF GURAN, COVERS A WIDE RANGE OF SIMPLICITY
 AS WELL AS COMPLEXITY. IT THUS SUITS PEOPLE WITH VARIOUS
 LEVELS OF EDUCATION AND/OR UNDERSTANDING. WITHIN ERCH GROUP
 OF PHYSICAL FACTS, THERE IS PLENTY OF EVIDENCE CAPABLE OF
 STANDING ALONE AS SUFFICIENT PROOF. GOD WILLS THAT THE PROOF
 SUPPORTING HIS FINAL MESSAGE SHALL BE OVERWHELMING IN MANY
 DIFFERENT WAYS.
 HERE IS 6 LIST GF THE ‘SIMPLE PHYSICAL FACTS’ REPORTED IN
 THIS BOOK:
 (1) THE OPENING STATEMENT OF QURAN CONSISTS OF نف‎ 19 >>
 ARABIC ALPHABETS.
 (2) THE FAMOUS WORDS THAT CONSTITUTED THE FIRST GURANIC
 REVELATION WERE ¢¢ 19 >> WORDS.
 (3) THE LAST QURANIC REVELATION CONSISTED OF 4) 19 >) WORDS,
 (4) THE QURAN CONSISTS OF 114 CHAFTERS,I.E., ¢¢ 19 >> X 6.
 (5) FIRST CHAPTER IN THE ORDER OF REVELATION IS PLACED IN
 POSITION NUMBER (¢ 19 >) FROM THE END OF QURAN.
 (6) FIRST CHAPTER IN THE ORDER OF REVELATION (CHAPTER 96)
 CONSISTS OF ¢¢ 19 >> VERSES.",اما م اا ال م م م مم مل ممم
the_computer_speaks,The Computer Speaks: God's Message to the World,203,199,False,87.98,70.36,,0,"PAGE
 199
 THE FIRST QURANIC REVELATION (THE FAMOUS 19 WORDS? ARE
 22
 MADE UP OF 76 LETTERS, AND 76 = (¢ 19 (< x 4.
 FIRST CHAPTER IN THE ORDER OF REVELATION CONSISTS OF
 cer
 285 LETTERS, I.£., (¢ 19 >> لا‎ 15.
 THE FIRST WORD IN THE QURAN’S FAMOUS GPENING STATEMENT
 «>
 OCCURS IN THE WHOLE QURAN EXACTLY )» 19 >) TIMES.
 THE SECOND WORD OF THE OPENING STATEMENT (ALLAH) OCCURS
 IN THE WHOLE QURAN 2698 TIMES, OR (¢ 19 > X 142.
 THE THIRD WORD OF THE OPENING STATEMENT (AL-RAHMAAND
 ap
 OCCURS IN QURAN 57 TIMES, OR <¢ 19 >> K 3.
 THE FOURTH WORD OF THE OPENING STATEMENT (AL-RAHEEM?
 IS FOUND IN QURAN 114 TIMES, OR )) 19 >> ذا‎ 6.
 THE OPENING STATEMENT IS MISSING FROM CHAPTER 9, BUT
 «13>
 THIS DEFICIENCY 15 COMPENSATED IN CHAPTER 27, VERSE 30.
 THIS MAKES THE FREQUENCY OF THE OPENING STATEMENT IN
 QURAN 114, OR (¢ 19 << ذا‎ 6.
 THE DISTANCE BETWEEN THE MISSING “BISMILLAAH’ OF CHAPTER
 «14>
 9, AND THE EXTRA ‘BISMILLAH’ OF CHAPTER 27, 15 EXACTLY
 (¢ 19 >> CHAPTERS.
 SECOND QURANIC REVELATION CONSISTED OF 38 WORDS, OR
 «15>
 (C19 > KR 2.
 THIRD QURANIC REVELATION CONSISTED OF 57 WORDS, WHICH
 «16>
 15 THREE MULTIPLES OF ¢¢ 19 >>.
 FOURTH QURANIC REVELATION BROUGHT THE NUMBER <¢ 19 )>
 ar
 ITSELF, AND DECLARED THAT ANYONE WHO CLAIMS THAT QURAN
 IS ‘MAN-MADE’ WILL BE PROVEN WRONG BY MEANS OF THE
 NUMBER (¢ 19 <<.",
the_computer_speaks,The Computer Speaks: God's Message to the World,204,208,False,89.56,37.48,,1,"PAGE 208
 (18> THE FIFTH REVELATION BROUGHT THE FIRST COMPLETE CHAPTER,
 (THE OPENERSAL-FAATIHAH), AND THIS REVELATION POSITIONED
 THE OPENING STATEMENT (WHICH 15 THE FOUNDATION OF THIS
 CODE) DIRECTLY FOLLOWING THE NUMBER ¢¢ 19 >> OF THE 4TH
 REVELATION,
 (19) WHY THE NUMBER ¢¢ 19 >) 2227 BECAUSE THIS
 NUMBER DECLARES , LOUD AND CLEAR, THE QURAN’S THEME.
 THE QURAN’S THEME IS: <<< GOD IS ONE <<<.
 AS IT TURNS OUT, THE NUMBER <¢ 19 << EQUALS CC ONE >>.
 THE ARABIC WORD FOR (¢ ONE >> IS ¢¢ WARSHIP >>, AND THE
 NUMERICAL VALUE OF THIS WORD IS (¢ 19 <<
 KXKURRRXKKKKKERARARKKARARRRARAKAAAKARAK
 (2) THE MORE INTRICATE FACTS.
 THESE ARE REPRESENTED BY THE PREVIOUSLY MYSTERIOUS LETTERS,
 KNOWN AS THE QURANIC INITIALS, WHICH PREFIX¥ 29 CHAPTERS OF
 THE QURAN. EXACTLY HALF THE ARABIC ALPHABET ذفن‎ PARTICIPATE
 IN THE MAKE-UP OF 14 SETS عه‎ QURANIC INITIALS. THESE INITIALS
 ARE FOUND IN 29 CHAPTERS. THE 29 CHAPTERS CONSTITUTE EXACTLY
 HALF THE QURAN, IN TERMS OF PAGES OR NUMBER OF WORDS,
 THE READER 1S FULLY AWARE BY NOW OF THE SIGNIFICANCE OF THESE
 QURANIC INITIALS. THEY SIMPLY SHOW US THAT THE GURAN’S WORDS,
 INDEED THE ALPHABET LETTERS THAT MAKE UP THE GURAH, HAVE BEEN
 DIVINELY DESIGNED, AND PLACED IN THEIR SPECIFIED LOCATIONS,
 THE QURANIC INITIALS AND THEIR MATHEMATICAL DISTRIBUTION PROVE
 TWO THINGS BEYOND A SHADOW OF DOUBT:
 <<< THE «QURAN 15 THE WORD OF GOL >>> AND
 <<< THE QURAN HAS BEEN PERFECTLY PRESERVED >>>",اا اما اا ماي الاي ل جد م ل م م م م لم ميد و مم يمدي
the_computer_speaks,The Computer Speaks: God's Message to the World,205,201,False,89.59,29.47,,0,"PAGE 201
 tree عي‎
 EPILOGUE
 errtristtisrtrerrrsettttrsy
 HRARKKXXAKKKK KR KARAKKKAARAKKKKK
 THE END OF THE WORLD
 GOD REVEALS THE EXACT TINE
 RRRKKAXKXKRKXKMAAAAAKAKAKKAAKAH
 ONLY GOD KNOWS WHEN THE WORLD WILL END.
 AND IT 15 GOD’S WILL TO REVEAL THIS HISTORICALLY IMPORTANT
 NEWS AT THIS TIME; IN A VERY SPECIAL WAY,
 THUS, BEFORE REVEALING THE END OF THE WORLD, GOD PROVIDED
 US WITH PHYSICAL PROOF, IN THE FORM OF A FORMIDABLE NUMERICAL
 CODE IMBEDDED WITHIN HIS FINAL MESSAGE, THAT:
 (€ THE SOURCE OF INFORMATION IS RELIABLE >>.
 BECAUSE THE END OF THE WORLD IS A MOST INTRIGUING ISSUE,
 AND BECAUSE OF THE ERRONEOUS AND/OR FRAUDULENT PREDICTIONS
 THAT TOOK PLACE IN THE PAST, GOD WILLED TO PROVIDE OVERWHELMING
 ASSURANCES THAT THIS DIVINE REVELATION CONCERNING THE END OF
 THE WORLD IS:
 CC 1. A PHYSICALLY PROVEN TRUTH; >> AND
 (C2. AR PERFECTLY CLEAR REVELATION, >) WITHOUT THE
 LEAST AMBIGUITY OR CONFUSION,
 THROUGHOUT THIS BOOK, OVERWHELMING EVIDENCE HAS BEEN
 PRESENTED THAT THE QURAN IS THE UNALTERED WORD OF GOD.
 THE OBJECTIVE READER KNOWS FROM THE CHAPTERS OF THIS BOOK
 THAT EVERY WORD IN QURAN IS FROM GOD ALMIGHTY; THAT EVERY
 WORD IS AN ABSOLUTE FACT.",
the_computer_speaks,The Computer Speaks: God's Message to the World,206,262,False,80.93,35.28,,0,"PAGE 262
 WITH THIS INDISPUTABLE PROOF THAT THE SOURCE OF INFORMATION
 IS THE ALMIGHTY CREATOR HIMSELF (THE SINGLE MOST RELIABLE
 SOURCE), LET US EXAMINE THE QURANIC VERSES DEALING WITH THE
 END OF THE WORLD, AND CALCULATE WHEN THIS END IS COMING.
 GOD INFORMS US IN QURAN THAT THE ‘HOUR’, I.E., THE END OF
 THE WORLD IS NOT TO REMAIN CONCEALED.
 THIS IS STATED IN VERSE 15 OF CHAPTER 26. THE LITERAL
 TRANSLATION OF THIS VERSE IS AS FOLLOWS: “THE HOUR 15 SURELY
 COMING; I WILL KEEP IT ALMOST HIDDEN; IN ORDER TO REPAY
 EACH SOUL FOR WHATEVER IT HAD DONE.
 THE CLEAR IMPLICATION IS THAT THE UNVEILING OF THE END
 WILL REQUIRE SOME WORK, AND CALCULATION.
 IT IS NOT COINCIDENCE THAT THIS VERSE (INFORMING US THAT
 THE END IS NOT TO REMAIN CONCEALED) 12 NUMBER 15. FOR WE
 FIND THE STATEMENTS DEALING WITH THE END OF THE WORLD IN
 CHAPTER 15.
 VERSES 85 THROUGH 8ه‎ OF CHAPTER 15 STATE, “WE DID NOT CREATE
 THE HEAVENS AND THE EARTH, AND EVERYTHING BETWEEN THEM,
 EXCEPT FOR A SPECIFIC PURPOSE, AND THEIR END IS INEVITABLE.
 THEREFORE, TREAT THEM WITH BENIGN NEGLECT. ¢¢¢ WE HAVE GIVEN
 YOU MUHAMMAD] SEVEN PAIRS {141 AND THE GREAT QURAN. >)>
 THEREFORE, DO NOT BE JEALOUS عه‎ WHAT WE HAVE GIVEN THE OTHER
 MESSENGERS. NOR SHALL YOU GRIEVE OVER THOSE WHO DIS-
 BELIEVE, AND LOWER YOUR WING FOR THOSE WHO BELIEVE.’
 eeeeetirirrrir rrr tttrtrrrertettrrrrersettrrerrrrrss
 THE SEVEN PAIRS = THE 14 SETS OF QURANIC INITIALS
 يي ب يي يي يي يي tre ttttr ttt retererrerrrers)‏
 AND‏
 FREER ERA RE REEL EEE GHEE EEE CHEESE ERED ERNE REED BERS E EEE
 THE 14 SETS OF INITIALS = 14 SETS OF SPECIFIC NUMBERS
 perererrt tree ا‎ ا rrr rrereererr rr error rT ers",
the_computer_speaks,The Computer Speaks: God's Message to the World,207,3,False,90.5,,,0,"PAGE 3
 IN RETROSPECT, NOW THAT THE SIGNIFICANCE OF THE 14 SETS OF
 QURANIC INITIALS HAS BEEN DISCOVERED, IT BECOMES OBVIOUS
 THAT “THE SEVEN PAIRS’ ARE THE 14 SETS OF QURANIC INITIALS.
 IT 18 EQUALLY OBVIOUS THAT THE 14 SETS OF QURANIC INITIALS
 ARE IN FACT ¢<¢ 14 SETS OF NUMBERS >.
 Peerrerrerttrrrr tree
 IT SHOULD BE NOTED HERE THAT, BEFORE THE INVENTION OF
 NUMBERS, THE ALPHABET LETTERS WERE USED AS NUMERALS, WITH
 EACH LETTER REPRESENTING A SPECIFIC NUMBER.
 VERSE 87 OF CHAPTER 15 INFORMS US THAT THE PERIOD BETWEEN
 MUHAMMAD (THE FINAL PROPHET> AND THE END OF THE WORLD
 EQUALS THE TOTAL OF THE 14 SETS OF NUMBERS GIVEN IN THE
 QURAN. “WE HAVE GIVEN YOU (O MUHAMMAD) SEVEN PAIRS, AND
 THE GREAT QURAN. ’
 IT 15 AN HISTORICAL FACT THAT GOD HAS GIVEN MOSES 1463 YEARS,
 I,£., THE PERIOD FROM MOSES TO THE APPEARANCE OF THE NEXT
 SCRIPTURE~BEARING PROPHET, NAMELY, JESUS.
 IT 15 AN HISTORICAL FACT THAT GOD HAS GIVEN JESUS 570 YEARS,
 I.E., THE PERIOD FROM JESUS TO THE APPEARANCE OF THE NEXT
 PROPHET, NAMELY, MUHAMMAD.
 SINCE MUHAMMAD I$ THE FINAL SCRIPTURE-BEARING MESSENGER, AS
 STATED IN VERSE 4@ OF CHAPTER 33, THE END OF HIS INTERIM MUST
 BE THE SAME AS THE END OF THE WORLD. AND MUHAMMAD’S INTERIM
 IS GIVEN PRECISELY IN CHAPTER 15,(¢¢ WE HAVE GIVEN YOU SEVEN
 PAIRS CTHE 14 SETS OF “NUMBERS” OR QURANIC INITIALS] <<
 LET US NOW ADE UP THESE 14 NUMBERS, AND FIND OUT THE TOTAL
 NUMBER OF YEARS FROM MUHAMMAD TO THE END OF THE WORLD:",
the_computer_speaks,The Computer Speaks: God's Message to the World,208,204,False,75.59,50.26,,0,"PAGE 204
 LIST OF THE ARABIC ALPHABETS AND THEIR NUMERICAL VALUES
 ARABIC ARABIC ENGLISH = NUMERICAL VALUE
 LETTER TEXT EQUIVALENT VALUE
 1 1 1 1
 BRA ب‎ 0 2
 Been 3 GJ 3
 DAAL 5 D 4
 HAR َه‎ H 5
 WAR و‎ 0 6
 2AYH 3 2 7
 HHAR is KH 8
 TTAA TT 9
 YAR cs Y 18
 KARF cl) K 28
 LARM J L 30
 NEEM 2 0 40
 NOON ° N se
 SEEN o 8 68
 “AYN 065 “A 26
 FAR 5 fs 8a
 SSAAD 98
 088 % 8 196
 RAR 5 8 200
 SHEEN اش‎ SH 300
 TAR — T 460
 THAR اث‎ TH 566
 KHAA a KH 600
 DHAAL 5 DH 700
 DDAR م‎ nD 866
 م22‎ ص 22 5966
 GHAYN é GH 1608",
the_computer_speaks,The Computer Speaks: God's Message to the World,209,205,False,84.37,32.12,,0,"PAGE 205
 NOW LET US LIST THE 14 SETS OF NUMBERS (QURANIC INITIALS?
 AND CALCULATE THEIR TOTAL VALUE, THIS TOTAL WILL INFORM US
 AS TO THE PERIOD BETWEEN MUHAMMAD AND THE END OF THE WORLD.
 QURANIC INITIAL NUMERICAL VALUE OF TOTAL
 ITS COMPONENTS
 Q 100 106
 N 58 56
 ss 98 98
 HH. نا‎ 848 48
 TT. He 945 14
 TT. Ss. 9460 6s
 YS. 18+66 76
 ALL. Me 1430448 71
 ALL. Re 14304200 231
 TT. S. Me 9460440 109
 “Re Se Qe 70+60+100 230
 ALL. MR, 1430+40+200 271
 A. مل‎ M. SS. 1+36+46+98 161
 K. He لا‎ “AR, SS. 26+5410+76+90 195
 GRAND TOTAL = 1769
 THEREFORE, THE SEVEN PAIRS OF NUMBERS
 I,£,, THE 14 SETS OF QURANIC INITIALS
 REPRESENTING MUMAMMAD’S INTERIM, ADD UP TO ¢¢ 1789 >> YEARS.
 THE QURANIC YEARS ARE LUNAR YEARS
 EVERYTHING THAT TAKES PLACE IS IN ACCORDANCE WITH 60845 WILL
 (SEE QURAN, VERSE 22 OF CHAPTER 57>. SINCE THE WORLD KNOWS
 TWO DATING SYSTEMS, NAMELY, THE SOLAR DATE AND THE LUNAR DATE,
 THEY MUST BE THE SYSTEMS APPROVED BY GOD,
 AT THE TINE OF THIS DISCOVERY, THE LUNAR YEAR IS )) 1468 AH >).
 THEREFORE, THE NUMBER OF YEARS REMAINING BEFORE THE END OF
 THE WORLD ARE:
 prrteretrietitrtrrrirt teresa
 «CC 17289 - «1408 = 389 9.
 retttirrererrtretetircrttericed",
the_computer_speaks,The Computer Speaks: God's Message to the World,210,206,False,87.01,33.79,,1,"PAGE 206
 THEREFORE, THE NUMBER عن‎ YEARS REMAINING BEFORE THE END OF
 THE WORLD ARE:
 FREER EE ERASERS ES REE ER EES EES
 66 1789 - 068 389 >>>
 309 IS A QURANIC NUMBER; A VERY SIGNIFICANT ONE.
 VERSE 25 OF CHAPTER 16 STATES THAT THE PEOPLE OF THE CAVE
 LASTED “THREE HUNDRED YEARS, INCREASED BY NINE.
 1T JUST HAPPENS THAT THE DIFFERENCE BETWEEN THREE HUNDRED
 SOLAR YEARS (JANUARY, FEBRUARY, ETC.) AND THREE HUNDRED
 LUNAR YEARS 1S EXACTLY ‘NINE’ YEARS.
 THIS UNIQUE WAY OF STATING THE NUMBER OF YEARS IN THE CAVE,
 AND THE FACT THAT IT IS GOD’S WILL TO REVEAL THE END OF THE
 WORLD 369 YEARS BEFORE THE END, IS GUITE SIGNIFICANT. FOR
 IF WE REACH A SINGLE SOLID NUMBER, SOME PEOPLE WILL INVEST-
 ABLY ASK,“ARE THESE LUNAR YEARS, OR SOLAR YEARS?’ THE RESULT
 WILL BE A SHARP DIVISION BETWEEN TWO GROUPS OF PEOPLE, ONE
 SAYING THAT THE NUMBER REACHED REPRESENTS SOLAR YEARS, AND
 THE OTHER SAYING THAT THEY ARE LUNAR YEARS.
 BUT THE ARRIVAL AT A SIGNIFICANT QURANIC NUMBER, WHICH IS
 STATED IN THE QURAN IN A UNIQUE MANNER, TELLS US THAT THE
 TERM REMAINING IN THE LIFE OF THIS WORLD IS EXACTLY 309
 LUNAR YEARS, GR 309 SOLAR YEARS.",عع ع يي يي يو ع يويد‎
the_computer_speaks,The Computer Speaks: God's Message to the World,211,267,False,84.91,30.13,,2,"PAGE 267
 THE NUMBER 30%, THEREFORE, IS A BEACON ALONG THE PATH OF
 THESE VER CRUCIAL AND EXTREMELY SENSITIVE CALCULATIONS.
 363 IS A QURANIC NUMBER THAT IS UNIQUE TO THE QURAN <THE
 STORY OF THE CAVE PEOPLE I¢ NOT MENTIONED IN ANY OTHER
 SCRIPTURE>, AND IT IS STATED IN SUCH A MIRACULOUS MANNER
 AS TO LET US KNOW WHETHER THE YEARS ARE LUNAR عه‎ SOLAR.
 309 LUNAR YEARS = 360 SOLAR YEARS
 rertrrrtictetsectttseetiortiro seers
 THIS PROVIDES US WITH ANOTHER BEACON ALONG THE PATH.
 AT THE TIME OF THIS DISCOVERY, THE YEAR IS 1400 A.H.
 1406 AH COINCIDES WITH 1986 AD
 SINCE THE 309 LUNAR YEARS REMAINING IN THE LIFE OF THIS
 WORLD ARE EQUIVALENT TO 369 SOLAR YEARS, WE CAN FIND THE
 EXACT YEAR MARKING THE END OF THE WORLD BY ADDING THE 306
 TO THE SOLAR YEAR AT THE TIME OF THIS DISCOVERY, NAMELY,
 1966,
 ييه EERE ERE ESE OEE EEE‏
 i980 + «63880 = 6668
 THE WORLD WILL END IN THE YEAR 2288 AD
 AND THIS NUMBER (2260) IS A MULTIPLE OF ¢¢ 19 .ند‎","جم و عي يي و يي يعو ييه

يي مي يمي"
the_computer_speaks,The Computer Speaks: God's Message to the World,212,208,False,92.37,,,0,"PAGE 208
 THE FACT THAT 22886 (19 X 120) 18 A MULTIPLE OF <¢ 19 >>,
 IS 8 POWERFUL BEACON ALONG THE PATH.
 THESE BEACONS ALONG THE PATH OF THESE CALCULATIONS PROVIDE
 THE ANSWERS TO MANY INEVITABLE QUESTIONS, SUCH AS: “HY NOT
 INCLUDE THE REPETITIONS OF QURANIC INITIALS?’ OR, “HHY
 NOT CONSIDER THE ‘SEVEN PAIRS’ TO BE THE 14 INDIVIDUAL LET-
 TERS OF THE QURANIC INITIALS?’ OF COURSE, IF WE USE THE 14
 INDIVIDUAL LETTERS, RATHER THAN THE 14 SETS OF QURANIC INI-
 TRIALS, WE WILL FIND THAT THE WORLD HAS ALREADY ENDED.
 THESE QUESTIONS ARE BEING RAISED TO ASSURE THE READER THAT
 MANY DIFFERENT WAYS OF CALCULATION HAVE BEEN CONSIDERED;
 ONLY THE METHOD SUPPORTED BY CONVINCING BEACONS AND
 UNSHAKABLE SIGNS OF CORRECTNESS 1S REPORTED HERE.
 INEVITABLY, SOME PEOPLE WILL DISBELIEVEs OTHERS WILL DOUBT;
 AND OTHERS WILL SAY, “SURELY, WE WILL NOT BE HERE TO VERIFY
 THESE FINDINGS.
 THE FACT IS, ALTHOUGH OUR BODIES WILL DIE AND FALE AWAY, WE
 COUR SOULS AND NEW BODIES] WILL WITNESS ALL THE EVENTS THAT
 TOOK PLACE IN THE WORLD SINCE 17 WAS CREATED, UP TO ITS
 FINAL DESTINY. WE WILL BE GATHERED IN A GREAT WORLD CONVEN-
 TION THAT INCLUDES ALL GENERATIONS; PAST, PRESENT, AND FUTURE.
 WE WILL POSSESS PERFECT MEMORIES THEN (SEE QURAN, 5@:22>.",
the_computer_speaks,The Computer Speaks: God's Message to the World,213,209,False,92.58,,6:31; 6:44; 6:47; 7:95; 22:55; 26:202; 29:53; 39:55; 47:18,0,"PAGE 209
 WHAT ABOUT THE GURANIC VERSES STATING THAT THE “HOUR WILL
 COME SUDDENLY 77
 IF THE READER REVIEWS ALL THESE VERSES, NAMELY, 6:31, 6:44,
 6:47, 7:95, 71187, 122107, 21146, 22:55, 26:202, 29:53, 39:55,
 43166, 47:18, HE OR SHE WILL NOTE THAT THE ‘HOUR’ WILL COME
 SUDDENLY << ONLY >> TO THE DISBELIEVERS.
 OBVIOUSLY, MANY PEOPLE WILL REJECT THE FINDINGS OF THIS BOOK
 AND THE ‘HOUR’ WILL CERTAINLY TAKE THESE DISBELIEVERS BY
 SURPRISE. THE ‘HOUR’ WILL COME TO THEM SUDDENLY, AS STATED
 IN THE VERSES LISTED ABOVE.
 AS FOR THE BELIEVERS, THEY WILL NOT BE SURPRISED, THEY WILL
 BE FULLY AWARE AS STATED IN 47:18, AND THEY WILL BE EXPECTING
 THE ‘HOUR’ AT THE TIME REVEALED BY THE ALMIGHTY CREATOR.",
the_computer_speaks,The Computer Speaks: God's Message to the World,214,,True,,,,0,,
